date,tempreature,humidity,water_level,N,P,K,Fan_actuator_OFF,Fan_actuator_ON,Watering_plant_pump_OFF,Watering_plant_pump_ON,Water_pump_actuator_OFF,Water_pump_actuator_ON
2024-01-11 17:27:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:27:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:28:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:28:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:29:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:29:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:29:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:29:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:30:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:30:00,12,4,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:30:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:30:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:31:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:31:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:31:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:31:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:32:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:32:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:32:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:32:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:32:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:33:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:33:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:33:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:33:00,12,0,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:34:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:34:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:35:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:35:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:35:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:36:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:36:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:36:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:36:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:37:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:37:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:37:00,12,12,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:38:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:38:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:38:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:39:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:39:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:39:00,12,0,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:40:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:40:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:41:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:41:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:41:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:42:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:42:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:42:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:42:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:42:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:43:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:43:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:43:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:43:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:44:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:44:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:45:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:45:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:45:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:46:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:46:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:47:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:47:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:47:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:48:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:48:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:48:00,12,0,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:49:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:49:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:49:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:49:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:49:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:50:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:50:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:50:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:50:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:51:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:51:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:51:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:51:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:52:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:52:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:52:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:53:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:53:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:53:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:53:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:54:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:54:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:54:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:55:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:55:00,12,0,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:55:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:55:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:55:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:56:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:56:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:56:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:56:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:57:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:57:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:57:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:58:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:58:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:58:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:58:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:59:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:59:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:59:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:59:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 17:59:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:00:00,12,4,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:00:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:00:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:00:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:01:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:01:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:01:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:01:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:01:00,12,0,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:02:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:02:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:02:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:02:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:03:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:03:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:03:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:03:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:04:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:04:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:04:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:04:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:05:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:05:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:05:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:05:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:05:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:06:00,12,3,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:06:00,12,4,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:06:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:06:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:06:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:42:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:42:00,12,4,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:42:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:42:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:42:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:43:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:43:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:43:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:43:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:43:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:44:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:44:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:44:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:44:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:45:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:45:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:45:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:45:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:46:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:46:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:46:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:47:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:47:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:47:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:47:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:48:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:48:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:48:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:49:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:49:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:49:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:50:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:50:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:51:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:51:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:51:00,12,4,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:51:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:51:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:52:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:52:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:52:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:52:00,12,4,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:52:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:52:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:53:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:53:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:53:00,12,2,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:53:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:53:00,12,1,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:53:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:54:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:54:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:54:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:54:00,12,4,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:55:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:55:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:55:00,12,4,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:55:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:56:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:56:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:56:00,12,4,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:56:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:56:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:57:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:57:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:57:00,12,0,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:57:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:58:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:58:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:58:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:59:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:59:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 18:59:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:00:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:00:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:00:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:00:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:00:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:01:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:01:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:02:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:02:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:02:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:02:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:03:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:03:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:04:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:04:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:04:00,12,4,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:05:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:05:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:05:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:06:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:06:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:06:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:06:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:06:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:07:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:07:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:07:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:07:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:07:00,12,10,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:08:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:08:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:08:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:09:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:09:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:09:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:09:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:10:00,12,5,24,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
2024-01-11 19:10:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:10:00,12,4,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:10:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:10:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:11:00,12,1,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:11:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:11:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:11:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:11:00,12,4,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:11:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:12:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:12:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:12:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:12:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:13:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:13:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:13:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:13:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:13:00,12,4,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:14:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:14:00,12,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:14:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:14:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:14:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:15:00,12,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:15:00,12,9,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:15:00,12,7,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
2024-01-11 19:15:00,12,6,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
